winery,wine,year,rating,num_reviews,region,price,type,body,acidity,winery_category,wine_category,region_category,type_category,norm_rating,norm_num_reviews,norm_price,year_not_defined
Mas Doix,Doix,2014,4.4,114,Priorato,116.0,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0027301450964753,0.0356476530864554,0
R. Lopez de Heredia,Vina Bosconia Reserva,2009,4.2,1611,Rioja Alta,23.52,Rioja Red,4.0,3.0,2,1,2,1,0.0,0.0486517991349427,0.0059503739455185,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Terroir Al Limit Soc. Lda,Les Tosses,2014,4.4,113,Priorato,158.88,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0026994693088745,0.0494173257677202,0
Casa Rojo,Alexander vs. The Ham Factory,2016,4.2,1573,Ribera del Duero,33.373333,Ribera Del Duero Red,5.0,3.0,2,1,1,1,0.0,0.0474861192061106,0.0091144870572141,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,4.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Martinet,Cami Pesseroles,2007,4.4,112,Priorato,165.85,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0026687935212736,0.0516555398206217,0
Dominio de Pingus,PSI,2019,4.2,1355,Ribera del Duero,34.5,Ribera Del Duero Red,5.0,3.0,3,1,1,1,0.0,0.040798797509126,0.0094762836013088,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,4.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Artadi,La Poza de Ballesteros,2013,4.4,112,Vino de Espana,101.01,Tempranillo,4.0,2.0,1,2,1,1,0.2857142857142865,0.0026687935212736,0.0308340478277763,0
Alto Moncayo,Veraton Garnacha,2018,4.2,1343,Campo de Borja,21.6,Grenache,5.0,3.0,2,1,2,2,0.0,0.0404306880579158,0.0053338214374022,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Portal del Priorat,Clos del Portal Tros de Clos,2016,4.4,109,Priorato,56.95,Priorat Red,4.0,3.0,1,2,1,1,0.2857142857142865,0.0025767661584711,0.0166854522508983,0
La Rioja Alta,Vina Alberdi Crianza,2015,4.2,1341,Rioja,11.2,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0403693364827141,0.0019941620184387,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Rioja,29.15,Rioja White,3.0,3.0,1,1,1,1,0.0,0.0121476118899352,0.0077582857271305,0
Vina Sastre,Pago de Santa Cruz,2019,4.4,109,Ribera del Duero,48.69,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.2857142857142865,0.0025767661584711,0.0140329919816061,0
Huerta de Albala,Taberner Tierra de Cadiz,2014,4.2,1337,Cadiz,32.001077,Syrah,4.0,3.0,2,1,2,2,0.0,0.0402466333323108,0.0086738267037882,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
Bodegas Mas Alta,La Basseta,2016,4.4,108,Priorato,56.0,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0025460903708702,0.0163803872078199,0
Marques de Riscal,Rioja Gran Reserva,2011,4.2,1319,Rioja,39.5,Rioja Red,4.0,3.0,2,2,1,1,0.0,0.0396944691554955,0.0110818890911951,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Cims de Porrera,Classic,1996,4.4,106,Priorato,217.2,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0024847387956685,0.0681451082017539,0
Garmon,Ribera del Duero,2015,4.2,1308,Ribera del Duero,33.59,Ribera Del Duero Red,5.0,3.0,1,2,1,1,0.0,0.0393570354918862,0.0091840634021495,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Nin-Ortiz,Nit de Nin Mas d'en Cacador,2017,4.4,106,Priorato,89.9,Priorat Red,4.0,3.0,2,3,1,1,0.2857142857142865,0.0024847387956685,0.0272663924292489,0
Marques de Murrieta,Capellania Reserva,2015,4.2,1301,Rioja,29.15,Rioja White,3.0,3.0,2,1,1,1,0.0,0.0391423049786803,0.0077582857271305,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Casa Rojo,Minami,2016,4.4,106,Jumilla,48.9,Monastrell,5.0,3.0,2,2,2,2,0.2857142857142865,0.0024847387956685,0.0141004274121814,0
Aster,Finca El Otero,2014,4.2,1267,Ribera del Duero,28.75,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0380993282002515,0.0076298372879396,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,4.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,4.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
La Rioja Alta,Rioja Gran Reserva 904,1982,4.4,106,Rioja,145.0,Rioja Red,4.0,3.0,1,2,1,1,0.2857142857142865,0.0024847387956685,0.0449601649277959,0
Matarromera,Crianza,2017,4.2,1209,Ribera del Duero,16.88,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0363201325194024,0.0038181298549496,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,4.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,4.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Alvaro Palacios,Vi de Vila Gratallops,2019,4.4,105,Priorato,54.5,Priorat Red,4.0,3.0,2,1,1,1,0.2857142857142865,0.0024540630080677,0.015898705560854,0
Gramona,Gessami,2019,4.2,1164,Penedes,9.95,Cava,4.0,3.0,2,1,2,2,0.0,0.0349397220773643,0.0015927606459672,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Bodegas Naluar & Acediano,Acediano,2016,4.4,104,Ribera del Duero,42.0,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.2857142857142865,0.0024233872204668,0.0118846918361383,0
Dominio de Atauta,Dominio de Atauta,2016,4.2,1159,Ribera del Duero,25.71,Ribera Del Duero Red,5.0,3.0,2,1,1,1,0.0,0.0347863431393601,0.0066536291500887,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,4.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,4.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
Gramona,Cava Celler Batlle,2009,4.4,102,Cava,59.75,Cava,2.0,3.0,2,2,2,2,0.2857142857142865,0.0023620356452651,0.0175845913252346,0
Bodegas Ximenez-Spinola,Finest Old Harvest Medium,0,4.2,1155,Jerez-Xeres-Sherry,18.87,Pedro Ximenez,5.0,1.0,2,1,1,2,0.0,0.0346636399889567,0.0044571608399243,1
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Cims de Porrera,Classic,2012,4.4,102,Priorato,49.95,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0023620356452651,0.0144376045650575,0
Huerta de Albala,Taberner Tierra de Cadiz,2015,4.2,1125,Cadiz,17.04,Syrah,4.0,3.0,2,1,2,2,0.0,0.0337433663609313,0.0038695092306259,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Murua,Veguin de Murua Gran Reserva,2012,4.4,101,Rioja,36.0,Rioja Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0023313598576643,0.0099579652482747,0
Montecastro,Ribera del Duero Red,2015,4.2,1095,Ribera del Duero,18.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0328230927329059,0.0044667944728636,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Pago de Los Capellanes,O Luar do Sil Valdeorras Godello Sobre Lias,2020,4.4,101,Valdeorras,16.39,Ribera Del Duero Red,4.0,3.0,2,2,2,1,0.2857142857142865,0.0023313598576643,0.0036607805169407,0
Bosque de Matasnos,Bosque de Matasnos Etiqueta Blanca,2017,4.2,1093,Ribera del Duero,55.75,Ribera Del Duero Red,5.0,3.0,2,1,1,1,0.0,0.0327617411577042,0.0163001069333256,0
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Mas Doix,Doix,2015,4.4,100,Priorato,95.0,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0023006840700634,0.028904110028933,0
Garmon,Ribera del Duero,2014,4.2,1086,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,2,1,1,0.0,0.0325470106444982,0.0105680953344315,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Vinyes Domenech,Teixar,2015,4.4,99,Montsant,51.05,Montsant Red,4.0,3.0,2,2,2,2,0.2857142857142865,0.0022700082824626,0.0147908377728325,0
Bodegas La Horra,Corimbo I,2014,4.2,1078,Ribera del Duero,39.0,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0323016043436915,0.0109213285422065,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Sei Solo,Tinto,2018,4.4,99,Ribera del Duero,52.9,Ribera Del Duero Red,5.0,3.0,1,2,1,1,0.2857142857142865,0.0022700082824626,0.0153849118040904,0
Carmelo Rodero,Crianza,2018,4.2,1070,Ribera del Duero,16.49,Ribera Del Duero Red,5.0,3.0,2,1,1,1,0.0,0.0320561980428847,0.0036928926267384,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Bodegas Ximenez-Spinola,Anada Pedro Ximenez,2018,4.4,99,Jerez-Xeres-Sherry,17.5,Pedro Ximenez,5.0,1.0,2,2,1,2,0.2857142857142865,0.0022700082824626,0.0040172249356955,0
Lustau,Vermut Rojo,0,4.2,1058,Jerez-Xeres-Sherry,11.9,Sherry,4.0,3.0,1,1,1,1,0.0,0.0316880885916745,0.0022189467870228,1
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,4.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,4.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Abadia Retuerta,Le Domaine Blanco de Guarda,2020,4.4,99,Sardon de Duero,33.8,Red,4.0,3.0,2,2,2,1,0.2857142857142865,0.0022700082824626,0.0092514988327248,0
Atalaya,La Atalaya del Camino,2019,4.2,1048,Almansa,11.66,Red,4.0,3.0,2,1,2,1,0.0,0.0313813307156661,0.0021418777235083,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Artadi,Vina El Pison,1999,4.4,98,Vino de Espana,419.85,Tempranillo,4.0,2.0,1,3,1,1,0.2857142857142865,0.0022393324948618,0.1332202987068453,0
R. Lopez de Heredia,Vina Tondonia Reserva Blanco,2005,4.2,1043,Rioja Alta,26.9,Rioja White,3.0,3.0,2,1,2,1,0.0,0.0312279517776618,0.0070357632566817,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Portal del Priorat,Clos del Portal Somni,2016,4.4,98,Priorato,33.03,Priorat Red,4.0,3.0,1,1,1,1,0.2857142857142865,0.0022393324948618,0.0090042355872823,0
Protos,Reserva 5 Ano,2015,4.2,1040,Ribera del Duero,22.95,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0311359244148593,0.0057673349196715,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
